date,source,tocurrency,rate
2017-07-19,USD,INR,64.249509
2017-07-20,USD,INR,64.370003
2017-07-21,USD,INR,64.379997
2017-07-22,USD,INR,64.379997
2017-07-23,USD,INR,64.379997
2017-07-24,USD,INR,64.339996
2017-07-25,USD,INR,64.379997
2017-07-26,USD,INR,64.311996
2017-07-27,USD,INR,64.108002
2017-07-28,USD,INR,64.150002
2017-07-29,USD,INR,64.109001
2017-07-30,USD,INR,64.109001
2017-07-31,USD,INR,64.168999
2017-08-01,USD,INR,64.088997
2017-08-02,USD,INR,63.629002
2017-08-03,USD,INR,63.688999
2017-08-04,USD,INR,63.623001
2017-08-05,USD,INR,63.623001
2017-08-06,USD,INR,63.629002
2017-08-07,USD,INR,63.818987
2017-08-08,USD,INR,63.686001
2017-08-09,USD,INR,63.854015
2017-08-10,USD,INR,64.088997
2017-08-11,USD,INR,64.129997
2017-08-12,USD,INR,64.129997
2017-08-13,USD,INR,64.135002
2017-08-14,USD,INR,64.239998
2017-08-15,USD,INR,64.114998
2017-08-16,USD,INR,64.165001
2017-08-17,USD,INR,64.165001
2017-08-18,USD,INR,64.150002
2017-08-19,USD,INR,64.150002
2017-08-20,USD,INR,64.089996
2017-08-21,USD,INR,64.105003
2017-08-22,USD,INR,64.095001
2017-08-23,USD,INR,64.039001
2017-08-24,USD,INR,64.039001
2017-08-25,USD,INR,64.029999
2017-08-26,USD,INR,64.029999
2017-08-27,USD,INR,64.000198
2017-08-28,USD,INR,63.819583
2017-08-29,USD,INR,64.010002
2017-08-30,USD,INR,63.985001
2017-08-31,USD,INR,63.930086
2017-09-01,USD,INR,64.019997
2017-09-02,USD,INR,64.019997
2017-09-03,USD,INR,64.019997
2017-09-04,USD,INR,64.035004
2017-09-05,USD,INR,64.099998
2017-09-06,USD,INR,64.054001
2017-09-07,USD,INR,64.009003
2017-09-08,USD,INR,63.849998
2017-09-09,USD,INR,63.849998
2017-09-10,USD,INR,63.779999
2017-09-11,USD,INR,63.929675
2017-09-12,USD,INR,64.026001
2017-09-13,USD,INR,64.000108
2017-09-14,USD,INR,64.120003
2017-09-15,USD,INR,64.072998
2017-09-16,USD,INR,64.072998
2017-09-17,USD,INR,64.103996
2017-09-18,USD,INR,64.152025
2017-09-19,USD,INR,64.293999
2017-09-20,USD,INR,64.287003
2017-09-21,USD,INR,64.799004
2017-09-22,USD,INR,64.790001
2017-09-23,USD,INR,64.789001
2017-09-24,USD,INR,64.789001
2017-09-25,USD,INR,65.122002
2017-09-26,USD,INR,65.449997
2017-09-27,USD,INR,65.709999
2017-09-28,USD,INR,65.459999
2017-09-29,USD,INR,65.279999
2017-09-30,USD,INR,65.279999
2017-10-01,USD,INR,65.304973
2017-10-02,USD,INR,65.480379
2017-10-03,USD,INR,65.478996
2017-10-04,USD,INR,65.024002
2017-10-05,USD,INR,65.139006
2017-10-06,USD,INR,65.37504
2017-10-07,USD,INR,65.37504
2017-10-08,USD,INR,65.388987
2017-10-09,USD,INR,65.348999
2017-10-10,USD,INR,65.249001
2017-10-11,USD,INR,65.149002
2017-10-12,USD,INR,65.050003
2017-10-13,USD,INR,64.69504
2017-10-14,USD,INR,64.69504
2017-10-15,USD,INR,64.694983
2017-10-16,USD,INR,64.694032
2017-10-17,USD,INR,65.024002
2017-10-18,USD,INR,65.039001
2017-10-19,USD,INR,64.988998
2017-10-20,USD,INR,65.035004
2017-10-21,USD,INR,65.035004
2017-10-22,USD,INR,65.029999
2017-10-23,USD,INR,65.016998
2017-10-24,USD,INR,65.079002
2017-10-25,USD,INR,64.889999
2017-10-26,USD,INR,64.829002
2017-10-27,USD,INR,65.044998
2017-10-28,USD,INR,65.044998
2017-10-29,USD,INR,65.028999
2017-10-30,USD,INR,64.848999
2017-10-31,USD,INR,64.738998
2017-11-01,USD,INR,64.558998
2017-11-02,USD,INR,64.568961
2017-11-03,USD,INR,64.550003
2017-11-04,USD,INR,64.550003
2017-11-05,USD,INR,64.550003
2017-11-06,USD,INR,64.675003
2017-11-07,USD,INR,65.050003
2017-11-08,USD,INR,64.915001
2017-11-09,USD,INR,64.970001
2017-11-10,USD,INR,65.160004
2017-11-11,USD,INR,65.160004
2017-11-12,USD,INR,65.158997
2017-11-13,USD,INR,65.429001
2017-11-14,USD,INR,65.399002
2017-11-15,USD,INR,65.259003
2017-11-16,USD,INR,65.289001
2017-11-17,USD,INR,64.904198
2017-11-18,USD,INR,65.009003
2017-11-19,USD,INR,65.009003
2017-11-20,USD,INR,65.094002
2017-11-21,USD,INR,64.869003
2017-11-22,USD,INR,64.760002
2017-11-23,USD,INR,64.601997
2017-11-24,USD,INR,64.668999
2017-11-25,USD,INR,64.668999
2017-11-26,USD,INR,64.668999
2017-11-27,USD,INR,64.471944
2017-11-28,USD,INR,64.399002
2017-11-29,USD,INR,64.348999
2017-11-30,USD,INR,64.478996
2017-12-01,USD,INR,64.509003
2017-12-02,USD,INR,64.509003
2017-12-03,USD,INR,64.509003
2017-12-04,USD,INR,64.369003
2017-12-05,USD,INR,64.348999
2017-12-06,USD,INR,64.518997
2017-12-07,USD,INR,64.558998
2017-12-08,USD,INR,64.469002
2017-12-09,USD,INR,64.469002
2017-12-10,USD,INR,64.469002
2017-12-11,USD,INR,64.348999
2017-12-12,USD,INR,64.578903
2017-12-13,USD,INR,64.334702
2017-12-14,USD,INR,64.330002
2017-12-15,USD,INR,64.070387
2017-12-16,USD,INR,64.070387
2017-12-17,USD,INR,64.070381
2017-12-18,USD,INR,64.199997
2017-12-19,USD,INR,64.050003
2017-12-20,USD,INR,64.110001
2017-12-21,USD,INR,64.009003
2017-12-22,USD,INR,64.009003
2017-12-23,USD,INR,64.009003
2017-12-24,USD,INR,64.036903
2017-12-25,USD,INR,64.044998
2017-12-26,USD,INR,64.039001
2017-12-27,USD,INR,64.109001
2017-12-28,USD,INR,64.070427
2017-12-29,USD,INR,63.830002
2017-12-30,USD,INR,63.830002
2017-12-31,USD,INR,63.830002
