2018-01-01,USD,INR,63.674999,0
2018-01-02,USD,INR,63.450001,1
2018-01-03,USD,INR,63.400002,2
2018-01-04,USD,INR,63.394001,3
2018-01-05,USD,INR,63.328999,4
2018-01-06,USD,INR,63.328999,5
2018-01-07,USD,INR,63.328999,6
2018-01-08,USD,INR,63.469002,0
2018-01-09,USD,INR,63.664001,1
2018-01-10,USD,INR,63.618999,2
2018-01-11,USD,INR,63.679001,3
2018-01-12,USD,INR,63.598999,4
2018-01-13,USD,INR,63.598999,5
2018-01-14,USD,INR,63.598999,6
2018-01-15,USD,INR,63.508999,0
2018-01-16,USD,INR,64.009003,1
2018-01-17,USD,INR,63.879002,2
2018-01-18,USD,INR,63.859001,3
2018-01-19,USD,INR,63.81904,4
2018-01-20,USD,INR,63.81904,5
2018-01-21,USD,INR,63.818985,6
2018-01-22,USD,INR,63.879002,0
2018-01-23,USD,INR,63.749001,1
2018-01-24,USD,INR,63.583014,2
2018-01-25,USD,INR,63.508999,3
2018-01-26,USD,INR,63.56904,4
2018-01-27,USD,INR,63.56904,5
2018-01-28,USD,INR,63.568988,6
2018-01-29,USD,INR,63.589001,0
2018-01-30,USD,INR,63.679001,1
2018-01-31,USD,INR,63.539001,2
2018-02-01,USD,INR,63.969002,3
2018-02-02,USD,INR,64.119003,4
2018-02-03,USD,INR,64.119003,5
2018-02-04,USD,INR,64.119003,6
2018-02-05,USD,INR,64.128998,0
2018-02-06,USD,INR,64.198997,1
2018-02-07,USD,INR,64.342003,2
2018-02-08,USD,INR,64.459999,3
2018-02-09,USD,INR,64.338997,4
2018-02-10,USD,INR,64.338997,5
2018-02-11,USD,INR,64.338997,6
2018-02-12,USD,INR,64.268997,0
2018-02-13,USD,INR,64.259003,1
2018-02-14,USD,INR,64.094002,2
2018-02-15,USD,INR,63.889028,3
2018-02-16,USD,INR,64.238998,4
2018-02-17,USD,INR,64.238998,5
2018-02-18,USD,INR,64.404503,6
2018-02-19,USD,INR,64.550398,0
2018-02-20,USD,INR,64.848999,1
2018-02-21,USD,INR,64.799004,2
2018-02-22,USD,INR,64.969002,3
2018-02-23,USD,INR,64.888702,4
2018-02-24,USD,INR,64.888702,5
2018-02-25,USD,INR,64.888702,6
2018-02-26,USD,INR,64.760002,0
2018-02-27,USD,INR,64.908997,1
2018-02-28,USD,INR,65.198997,2
2018-03-01,USD,INR,65.219002,3
2018-03-02,USD,INR,65.213604,4
2018-03-03,USD,INR,65.20904,5
2018-03-04,USD,INR,65.209009,6
2018-03-05,USD,INR,65.018997,0
2018-03-06,USD,INR,64.893997,1
2018-03-07,USD,INR,64.869003,2
2018-03-08,USD,INR,65.098999,3
2018-03-09,USD,INR,64.980003,4
2018-03-10,USD,INR,64.980003,5
2018-03-11,USD,INR,64.971101,6
2018-03-12,USD,INR,64.978996,0
2018-03-13,USD,INR,64.848999,1
2018-03-14,USD,INR,64.829002,2
2018-03-15,USD,INR,65.049599,3
2018-03-16,USD,INR,65.083603,4
2018-03-17,USD,INR,64.980003,5
2018-03-18,USD,INR,64.980003,6
2018-03-19,USD,INR,65.209999,0
2018-03-20,USD,INR,65.228996,1
2018-03-21,USD,INR,65.073898,2
2018-03-22,USD,INR,65.194603,3
2018-03-23,USD,INR,64.978996,4
2018-03-24,USD,INR,64.978996,5
2018-03-25,USD,INR,64.978996,6
2018-03-26,USD,INR,64.819002,0
2018-03-27,USD,INR,64.939003,1
2018-03-28,USD,INR,65.149002,2
2018-03-29,USD,INR,65.109001,3
2018-03-30,USD,INR,65.109001,4
2018-03-31,USD,INR,65.110001,5
2018-04-01,USD,INR,65.110001,6
2018-04-02,USD,INR,65.120003,0
2018-04-03,USD,INR,64.988998,1
2018-04-04,USD,INR,65.039001,2
2018-04-05,USD,INR,64.879997,3
2018-04-06,USD,INR,64.919998,4
2018-04-07,USD,INR,64.919998,5
2018-04-08,USD,INR,64.919998,6
2018-04-09,USD,INR,64.949997,0
2018-04-10,USD,INR,64.939003,1
2018-04-11,USD,INR,65.253998,2
2018-04-12,USD,INR,65.278999,3
2018-04-13,USD,INR,65.241096,4
2018-04-14,USD,INR,65.250387,5
2018-04-15,USD,INR,65.249631,6
2018-04-16,USD,INR,65.459999,0
2018-04-17,USD,INR,65.668999,1
2018-04-18,USD,INR,65.709011,2
