2015-01-01,USD,INR,63.30198,3
2015-01-02,USD,INR,63.30107,4
2015-01-03,USD,INR,63.28911,5
2015-01-04,USD,INR,63.35145,6
2015-01-05,USD,INR,63.38583,0
2015-01-06,USD,INR,63.52716,1
2015-01-07,USD,INR,63.29091,2
2015-01-08,USD,INR,62.80687,3
2015-01-09,USD,INR,62.36057,4
2015-01-10,USD,INR,62.25497,5
2015-01-11,USD,INR,62.25525,6
2015-01-12,USD,INR,62.10259,0
2015-01-13,USD,INR,62.05099,1
2015-01-14,USD,INR,62.13565,2
2015-01-15,USD,INR,62.01321,3
2015-01-16,USD,INR,61.76914,4
2015-01-17,USD,INR,61.76791,5
2015-01-18,USD,INR,61.73403,6
2015-01-19,USD,INR,61.66479,0
2015-01-20,USD,INR,61.69989,1
2015-01-21,USD,INR,61.6241,2
2015-01-22,USD,INR,61.58715,3
2015-01-23,USD,INR,61.42375,4
2015-01-24,USD,INR,61.39835,5
2015-01-25,USD,INR,61.48477,6
2015-01-26,USD,INR,61.44137,0
2015-01-27,USD,INR,61.41233,1
2015-01-28,USD,INR,61.34769,2
2015-01-29,USD,INR,61.71702,3
2015-01-30,USD,INR,61.96769,4
2015-01-31,USD,INR,62.02887,5
2015-02-01,USD,INR,62.01145,6
2015-02-02,USD,INR,61.83551,0
2015-02-03,USD,INR,61.67315,1
2015-02-04,USD,INR,61.78422,2
2015-02-05,USD,INR,61.74483,3
2015-02-06,USD,INR,61.92867,4
2015-02-07,USD,INR,61.93166,5
2015-02-08,USD,INR,61.96691,6
2015-02-09,USD,INR,62.13217,0
2015-02-10,USD,INR,62.26115,1
2015-02-11,USD,INR,62.33571,2
2015-02-12,USD,INR,62.22411,3
2015-02-13,USD,INR,62.14579,4
2015-02-14,USD,INR,62.10785,5
2015-02-15,USD,INR,62.09653,6
2015-02-16,USD,INR,62.19121,0
2015-02-17,USD,INR,62.16515,1
2015-02-18,USD,INR,62.16488,2
2015-02-19,USD,INR,62.22615,3
