date,source,tocurrency,rate
2011-07-02,USD,INR,44.524692
2011-07-03,USD,INR,44.524692
2011-07-04,USD,INR,44.434674
2011-07-05,USD,INR,44.37359
2011-07-06,USD,INR,44.429968
2011-07-07,USD,INR,44.370195
2011-07-08,USD,INR,44.403179
2011-07-09,USD,INR,44.404789
2011-07-10,USD,INR,44.404789
2011-07-11,USD,INR,44.47946
2011-07-12,USD,INR,44.657266
2011-07-13,USD,INR,44.514912
2011-07-14,USD,INR,44.493401
2011-07-15,USD,INR,44.506544
2011-07-16,USD,INR,44.494574
2011-07-17,USD,INR,44.494574
2011-07-18,USD,INR,44.576895
2011-07-19,USD,INR,44.48177
2011-07-20,USD,INR,44.453105
2011-07-21,USD,INR,44.456613
2011-07-22,USD,INR,44.355799
2011-07-23,USD,INR,44.377456
2011-07-24,USD,INR,44.377456
2011-07-25,USD,INR,44.39986
2011-07-26,USD,INR,44.136546
2011-07-27,USD,INR,44.112582
2011-07-28,USD,INR,44.071459
2011-07-29,USD,INR,44.181696
2011-07-30,USD,INR,44.150136
2011-07-31,USD,INR,44.150136
2011-08-01,USD,INR,44.089959
2011-08-02,USD,INR,44.273824
2011-08-03,USD,INR,44.312612
2011-08-04,USD,INR,44.594689
2011-08-05,USD,INR,44.73678
2011-08-06,USD,INR,44.73502
2011-08-07,USD,INR,44.73502
2011-08-08,USD,INR,45.020743
2011-08-09,USD,INR,45.165634
2011-08-10,USD,INR,45.259236
2011-08-11,USD,INR,45.303381
2011-08-12,USD,INR,45.362582
2011-08-13,USD,INR,45.352482
2011-08-14,USD,INR,45.352482
2011-08-15,USD,INR,45.281727
2011-08-16,USD,INR,45.330733
2011-08-17,USD,INR,45.355198
2011-08-18,USD,INR,45.772327
2011-08-19,USD,INR,45.707305
2011-08-20,USD,INR,45.712175
2011-08-21,USD,INR,45.712175
2011-08-22,USD,INR,45.614963
2011-08-23,USD,INR,45.627475
2011-08-24,USD,INR,45.975761
2011-08-25,USD,INR,46.05912
2011-08-26,USD,INR,46.134104
2011-08-27,USD,INR,46.097611
2011-08-28,USD,INR,46.097611
2011-08-29,USD,INR,46.010215
2011-08-30,USD,INR,46.026497
2011-08-31,USD,INR,45.941442
2011-09-01,USD,INR,45.911117
2011-09-02,USD,INR,45.785298
2011-09-03,USD,INR,45.828452
2011-09-04,USD,INR,45.828452
2011-09-05,USD,INR,45.965985
2011-09-06,USD,INR,46.003406
2011-09-07,USD,INR,46.113224
2011-09-08,USD,INR,46.20739
2011-09-09,USD,INR,46.617023
2011-09-10,USD,INR,46.648863
2011-09-11,USD,INR,46.648863
2011-09-12,USD,INR,47.217271
2011-09-13,USD,INR,47.539755
2011-09-14,USD,INR,47.625781
2011-09-15,USD,INR,47.550062
2011-09-16,USD,INR,47.2477
2011-09-17,USD,INR,47.218014
2011-09-18,USD,INR,47.218014
2011-09-19,USD,INR,47.8238
2011-09-20,USD,INR,48.010681
2011-09-21,USD,INR,48.366681
2011-09-22,USD,INR,49.571514
2011-09-23,USD,INR,49.34213
2011-09-24,USD,INR,49.253777
2011-09-25,USD,INR,49.253777
2011-09-26,USD,INR,49.439689
2011-09-27,USD,INR,48.999331
2011-09-28,USD,INR,48.823505
2011-09-29,USD,INR,48.939267
2011-09-30,USD,INR,49.062311
2011-10-01,USD,INR,49.170778
2011-10-02,USD,INR,49.170778
2011-10-03,USD,INR,49.125877
2011-10-04,USD,INR,49.341192
2011-10-05,USD,INR,49.28596
2011-10-06,USD,INR,49.243661
2011-10-07,USD,INR,49.055993
2011-10-08,USD,INR,49.11764
2011-10-09,USD,INR,49.11764
2011-10-10,USD,INR,48.936649
2011-10-11,USD,INR,49.269235
2011-10-12,USD,INR,48.954881
2011-10-13,USD,INR,49.159351
2011-10-14,USD,INR,48.977433
2011-10-15,USD,INR,49.022236
2011-10-16,USD,INR,49.022236
2011-10-17,USD,INR,48.983017
2011-10-18,USD,INR,49.356539
2011-10-19,USD,INR,49.163987
2011-10-20,USD,INR,49.836224
2011-10-21,USD,INR,49.926567
2011-10-22,USD,INR,49.935061
2011-10-23,USD,INR,49.935061
2011-10-24,USD,INR,49.771696
2011-10-25,USD,INR,49.467657
2011-10-26,USD,INR,49.460194
2011-10-27,USD,INR,49.275878
2011-10-28,USD,INR,48.699083
2011-10-29,USD,INR,48.701007
2011-10-30,USD,INR,48.701007
2011-10-31,USD,INR,48.686708
2011-11-01,USD,INR,49.27347
2011-11-02,USD,INR,49.156985
2011-11-03,USD,INR,49.109832
2011-11-04,USD,INR,49.049226
2011-11-05,USD,INR,49.052689
2011-11-06,USD,INR,49.052689
2011-11-07,USD,INR,49.026613
2011-11-08,USD,INR,49.851658
2011-11-09,USD,INR,50.111706
2011-11-10,USD,INR,50.004152
2011-11-11,USD,INR,50.086871
2011-11-12,USD,INR,50.051251
2011-11-13,USD,INR,50.051251
2011-11-14,USD,INR,50.361479
2011-11-15,USD,INR,50.718268
2011-11-16,USD,INR,50.754719
2011-11-17,USD,INR,50.9344
2011-11-18,USD,INR,51.260574
2011-11-19,USD,INR,51.300959
2011-11-20,USD,INR,51.355488
2011-11-21,USD,INR,52.205338
2011-11-22,USD,INR,52.429488
2011-11-23,USD,INR,52.38824
2011-11-24,USD,INR,52.035959
2011-11-25,USD,INR,52.215626
2011-11-26,USD,INR,52.183802
2011-11-27,USD,INR,52.087597
2011-11-28,USD,INR,52.02538
2011-11-29,USD,INR,52.010875
2011-11-30,USD,INR,52.235644
2011-12-01,USD,INR,51.400285
2011-12-02,USD,INR,50.913766
2011-12-03,USD,INR,51.136271
2011-12-04,USD,INR,51.125613
2011-12-05,USD,INR,51.310444
2011-12-06,USD,INR,51.309982
2011-12-07,USD,INR,51.693186
2011-12-08,USD,INR,51.710664
2011-12-09,USD,INR,51.973312
2011-12-10,USD,INR,51.982433
2011-12-11,USD,INR,51.982433
2011-12-12,USD,INR,52.770002
2011-12-13,USD,INR,53.162599
2011-12-14,USD,INR,53.910098
2011-12-15,USD,INR,53.559402
2011-12-16,USD,INR,52.602393
2011-12-17,USD,INR,52.617393
2011-12-18,USD,INR,52.617393
2011-12-19,USD,INR,52.84502
2011-12-20,USD,INR,52.873519
2011-12-21,USD,INR,52.553334
2011-12-22,USD,INR,52.623195
2011-12-23,USD,INR,52.820086
2011-12-24,USD,INR,52.825086
2011-12-25,USD,INR,52.825086
2011-12-26,USD,INR,52.783212
2011-12-27,USD,INR,52.95041
2011-12-28,USD,INR,52.918052
2011-12-29,USD,INR,53.035483
2011-12-30,USD,INR,53.066837
2011-12-31,USD,INR,53.08517
