2014-01-01,USD,INR,61.84034,2
2014-01-02,USD,INR,62.15326,3
2014-01-03,USD,INR,62.15707,4
2014-01-04,USD,INR,62.21605,5
2014-01-05,USD,INR,62.20488,6
2014-01-06,USD,INR,62.2872,0
2014-01-07,USD,INR,62.2918,1
2014-01-08,USD,INR,62.15612,2
2014-01-09,USD,INR,62.07622,3
2014-01-10,USD,INR,61.64706,4
2014-01-11,USD,INR,61.57305,5
2014-01-12,USD,INR,61.4902,6
2014-01-13,USD,INR,61.43834,0
2014-01-14,USD,INR,61.436,1
2014-01-15,USD,INR,61.49411,2
2014-01-16,USD,INR,61.49925,3
2014-01-17,USD,INR,61.53153,4
2014-01-18,USD,INR,61.52632,5
2014-01-19,USD,INR,61.55242,6
2014-01-20,USD,INR,61.56828,0
2014-01-21,USD,INR,61.81641,1
2014-01-22,USD,INR,61.76576,2
2014-01-23,USD,INR,61.89129,3
2014-01-24,USD,INR,62.53551,4
2014-01-25,USD,INR,62.63216,5
2014-01-26,USD,INR,62.6964,6
2014-01-27,USD,INR,63.01366,0
2014-01-28,USD,INR,62.58969,1
2014-01-29,USD,INR,62.54168,2
2014-01-30,USD,INR,62.5549,3
2014-01-31,USD,INR,62.56999,4
2014-02-01,USD,INR,62.54087,5
2014-02-02,USD,INR,62.52916,6
2014-02-03,USD,INR,62.55062,0
2014-02-04,USD,INR,62.54957,1
2014-02-05,USD,INR,62.58912,2
2014-02-06,USD,INR,62.37477,3
2014-02-07,USD,INR,62.20508,4
2014-02-08,USD,INR,62.17268,5
2014-02-09,USD,INR,62.10286,6
2014-02-10,USD,INR,62.34932,0
2014-02-11,USD,INR,62.20445,1
2014-02-12,USD,INR,62.05546,2
2014-02-13,USD,INR,62.31945,3
2014-02-14,USD,INR,61.88311,4
2014-02-15,USD,INR,61.86573,5
2014-02-16,USD,INR,61.8236,6
2014-02-17,USD,INR,61.8161,0
2014-02-18,USD,INR,62.10487,1
2014-02-19,USD,INR,62.16915,2
2014-02-20,USD,INR,62.20734,3
2014-02-21,USD,INR,62.09301,4
