date,source,tocurrency,rate
2013-05-14,USD,INR,54.7495
2013-05-15,USD,INR,54.771882
2013-05-16,USD,INR,54.790637
2013-05-17,USD,INR,54.839574
2013-05-18,USD,INR,54.845131
2013-05-19,USD,INR,54.889191
2013-05-20,USD,INR,55.039655
2013-05-21,USD,INR,55.26706
2013-05-22,USD,INR,55.521191
2013-05-23,USD,INR,55.679952
2013-05-24,USD,INR,55.747555
2013-05-25,USD,INR,55.78476
2013-05-26,USD,INR,55.79904
2013-05-27,USD,INR,55.619337
2013-05-28,USD,INR,55.992785
2013-05-29,USD,INR,56.200654
2013-05-30,USD,INR,56.320313
2013-05-31,USD,INR,56.486014
2013-06-01,USD,INR,56.573357
2013-06-02,USD,INR,56.591657
2013-06-03,USD,INR,56.671089
2013-06-04,USD,INR,56.544967
2013-06-05,USD,INR,56.723527
2013-06-06,USD,INR,56.853816
2013-06-07,USD,INR,57.020365
2013-06-08,USD,INR,57.046798
2013-06-09,USD,INR,57.125208
2013-06-10,USD,INR,57.905573
2013-06-11,USD,INR,58.256904
2013-06-12,USD,INR,57.983524
2013-06-13,USD,INR,58.040659
2013-06-14,USD,INR,57.644352
2013-06-15,USD,INR,57.569455
2013-06-16,USD,INR,57.546525
2013-06-17,USD,INR,57.875398
2013-06-18,USD,INR,58.599853
2013-06-19,USD,INR,58.696957
2013-06-20,USD,INR,59.454389
2013-06-21,USD,INR,59.41393
2013-06-22,USD,INR,59.359259
2013-06-23,USD,INR,59.439519
2013-06-24,USD,INR,59.774597
2013-06-25,USD,INR,59.658971
2013-06-26,USD,INR,60.364477
2013-06-27,USD,INR,60.215292
2013-06-28,USD,INR,59.685537
2013-06-29,USD,INR,59.566862
2013-06-30,USD,INR,59.546082
2013-07-01,USD,INR,59.405038
2013-07-02,USD,INR,59.508423
2013-07-03,USD,INR,60.067974
2013-07-04,USD,INR,60.196252
2013-07-05,USD,INR,60.406543
2013-07-06,USD,INR,60.460617
2013-07-07,USD,INR,60.423737
2013-07-08,USD,INR,60.835536
2013-07-09,USD,INR,60.259214
2013-07-10,USD,INR,59.993318
2013-07-11,USD,INR,59.861472
2013-07-12,USD,INR,59.915133
2013-07-13,USD,INR,59.895448
2013-07-14,USD,INR,59.902208
2013-07-15,USD,INR,59.887723
2013-07-16,USD,INR,59.391356
2013-07-17,USD,INR,59.283268
2013-07-18,USD,INR,59.551528
2013-07-19,USD,INR,59.416428
2013-07-20,USD,INR,59.451084
2013-07-21,USD,INR,59.408284
2013-07-22,USD,INR,59.617124
2013-07-23,USD,INR,59.637974
2013-07-24,USD,INR,59.279594
2013-07-25,USD,INR,59.126674
2013-07-26,USD,INR,59.063048
2013-07-27,USD,INR,59.070981
2013-07-28,USD,INR,59.082601
2013-07-29,USD,INR,59.322966
2013-07-30,USD,INR,60.394751
2013-07-31,USD,INR,60.692303
2013-08-01,USD,INR,60.611128
2013-08-02,USD,INR,61.000811
2013-08-03,USD,INR,61.091
2013-08-04,USD,INR,61.113409
2013-08-05,USD,INR,60.916592
2013-08-06,USD,INR,61.090288
2013-08-07,USD,INR,61.28646
2013-08-08,USD,INR,60.939155
2013-08-09,USD,INR,60.81993
2013-08-10,USD,INR,60.743589
2013-08-11,USD,INR,60.721755
2013-08-12,USD,INR,61.061171
2013-08-13,USD,INR,61.219202
2013-08-14,USD,INR,61.386966
2013-08-15,USD,INR,61.383623
2013-08-16,USD,INR,61.953421
2013-08-17,USD,INR,62.01243
2013-08-18,USD,INR,62.124813
2013-08-19,USD,INR,63.119413
2013-08-20,USD,INR,63.320956
2013-08-21,USD,INR,64.191426
2013-08-22,USD,INR,64.534471
2013-08-23,USD,INR,64.05699
2013-08-24,USD,INR,63.759261
2013-08-25,USD,INR,63.740236
2013-08-26,USD,INR,64.286622
2013-08-27,USD,INR,65.891097
2013-08-28,USD,INR,68.017801
2013-08-29,USD,INR,67.1418
2013-08-30,USD,INR,66.322196
2013-08-31,USD,INR,66.077926
2013-09-01,USD,INR,66.177851
2013-09-02,USD,INR,66.23573
2013-09-03,USD,INR,67.65036
2013-09-04,USD,INR,67.068815
2013-09-05,USD,INR,66.155959
2013-09-06,USD,INR,65.453822
2013-09-07,USD,INR,65.292322
2013-09-08,USD,INR,65.16343
2013-09-09,USD,INR,64.960647
2013-09-10,USD,INR,63.994336
2013-09-11,USD,INR,63.37631
2013-09-12,USD,INR,63.573054
2013-09-13,USD,INR,63.457205
2013-09-14,USD,INR,63.424613
2013-09-15,USD,INR,63.340404
2013-09-16,USD,INR,63.031311
2013-09-17,USD,INR,63.16931
2013-09-18,USD,INR,63.399162
2013-09-19,USD,INR,62.074686
2013-09-20,USD,INR,62.373493
2013-09-21,USD,INR,62.454754
2013-09-22,USD,INR,62.438088
2013-09-23,USD,INR,62.604046
2013-09-24,USD,INR,62.676053
2013-09-25,USD,INR,62.492763
2013-09-26,USD,INR,62.089685
2013-09-27,USD,INR,62.526602
2013-09-28,USD,INR,62.566118
2013-09-29,USD,INR,62.686627
2013-09-30,USD,INR,62.613593
2013-10-01,USD,INR,62.568119
2013-10-02,USD,INR,62.375802
2013-10-03,USD,INR,62.050702
2013-10-04,USD,INR,61.442255
2013-10-05,USD,INR,61.383689
2013-10-06,USD,INR,61.364972
2013-10-07,USD,INR,61.640381
2013-10-08,USD,INR,61.824554
2013-10-09,USD,INR,61.814434
2013-10-10,USD,INR,61.498229
2013-10-11,USD,INR,61.114258
2013-10-12,USD,INR,60.984215
2013-10-13,USD,INR,60.968215
2013-10-14,USD,INR,61.328458
2013-10-15,USD,INR,61.640496
2013-10-16,USD,INR,61.573901
2013-10-17,USD,INR,61.247297
2013-10-18,USD,INR,61.197174
2013-10-19,USD,INR,61.176573
2013-10-20,USD,INR,61.196115
2013-10-21,USD,INR,61.273843
2013-10-22,USD,INR,61.499322
2013-10-23,USD,INR,61.515799
2013-10-24,USD,INR,61.416314
2013-10-25,USD,INR,61.439774
2013-10-26,USD,INR,61.409077
2013-10-27,USD,INR,61.397277
2013-10-28,USD,INR,61.46614
2013-10-29,USD,INR,61.357603
2013-10-30,USD,INR,61.277167
2013-10-31,USD,INR,61.413014
2013-11-01,USD,INR,61.677741
2013-11-02,USD,INR,61.764696
2013-11-03,USD,INR,61.869048
2013-11-04,USD,INR,61.821555
2013-11-05,USD,INR,61.79356
2013-11-06,USD,INR,62.31169
2013-11-07,USD,INR,62.45132
2013-11-08,USD,INR,62.83278
2013-11-09,USD,INR,62.91634
2013-11-10,USD,INR,62.97632
2013-11-11,USD,INR,63.24134
2013-11-12,USD,INR,63.65326
2013-11-13,USD,INR,63.4059
2013-11-14,USD,INR,63.22176
2013-11-15,USD,INR,62.94624
2013-11-16,USD,INR,62.88486
2013-11-17,USD,INR,62.79068
2013-11-18,USD,INR,62.47056
2013-11-19,USD,INR,62.39545
2013-11-20,USD,INR,62.48709
2013-11-21,USD,INR,62.82237
2013-11-22,USD,INR,62.6935
2013-11-23,USD,INR,62.69282
2013-11-24,USD,INR,62.61242
2013-11-25,USD,INR,62.47804
2013-11-26,USD,INR,62.47263
2013-11-27,USD,INR,62.16458
2013-11-28,USD,INR,62.3412
2013-11-29,USD,INR,62.4148
2013-11-30,USD,INR,62.40333
2013-12-01,USD,INR,62.42354
2013-12-02,USD,INR,62.30946
2013-12-03,USD,INR,62.31831
2013-12-04,USD,INR,62.08685
2013-12-05,USD,INR,61.80013
2013-12-06,USD,INR,61.34352
2013-12-07,USD,INR,61.29949
2013-12-08,USD,INR,61.23268
2013-12-09,USD,INR,61.11
2013-12-10,USD,INR,61.00847
2013-12-11,USD,INR,61.18735
2013-12-12,USD,INR,61.7628
2013-12-13,USD,INR,62.07423
2013-12-14,USD,INR,62.13754
2013-12-15,USD,INR,62.16758
2013-12-16,USD,INR,61.8141
2013-12-17,USD,INR,61.98839
2013-12-18,USD,INR,62.00949
2013-12-19,USD,INR,62.05179
2013-12-20,USD,INR,62.00706
2013-12-21,USD,INR,62.01158
2013-12-22,USD,INR,62.01404
2013-12-23,USD,INR,61.95796
2013-12-24,USD,INR,61.78381
2013-12-25,USD,INR,61.75392
2013-12-26,USD,INR,62.00138
2013-12-27,USD,INR,61.8875
2013-12-28,USD,INR,61.89299
2013-12-29,USD,INR,61.89094
2013-12-30,USD,INR,61.86286
2013-12-31,USD,INR,61.83584
