date,source,tocurrency,rate
2012-03-13,USD,INR,49.95153
2012-03-14,USD,INR,50.001799
2012-03-15,USD,INR,50.328472
2012-03-16,USD,INR,50.131642
2012-03-17,USD,INR,50.149976
2012-03-18,USD,INR,50.149976
2012-03-19,USD,INR,50.200105
2012-03-20,USD,INR,50.454656
2012-03-21,USD,INR,50.647618
2012-03-22,USD,INR,51.242516
2012-03-23,USD,INR,51.233624
2012-03-24,USD,INR,51.24614
2012-03-25,USD,INR,51.24614
2012-03-26,USD,INR,51.116758
2012-03-27,USD,INR,50.726551
2012-03-28,USD,INR,50.819059
2012-03-29,USD,INR,51.135821
2012-03-30,USD,INR,50.847429
2012-03-31,USD,INR,50.707392
2012-04-01,USD,INR,50.707392
2012-04-02,USD,INR,50.791195
2012-04-03,USD,INR,50.658443
2012-04-04,USD,INR,51.123985
2012-04-05,USD,INR,51.138979
2012-04-06,USD,INR,51.149907
2012-04-07,USD,INR,51.144814
2012-04-08,USD,INR,51.139813
2012-04-09,USD,INR,51.129907
2012-04-10,USD,INR,51.473213
2012-04-11,USD,INR,51.480068
2012-04-12,USD,INR,51.446995
2012-04-13,USD,INR,51.35143
2012-04-14,USD,INR,51.30143
2012-04-15,USD,INR,51.423929
2012-04-16,USD,INR,51.642156
2012-04-17,USD,INR,51.456154
2012-04-18,USD,INR,51.795724
2012-04-19,USD,INR,52.108354
2012-04-20,USD,INR,52.069879
2012-04-21,USD,INR,52.08988
2012-04-22,USD,INR,52.08988
2012-04-23,USD,INR,52.501579
2012-04-24,USD,INR,52.654331
2012-04-25,USD,INR,52.513361
2012-04-26,USD,INR,52.516503
2012-04-27,USD,INR,52.480653
2012-04-28,USD,INR,52.48232
2012-04-29,USD,INR,52.48232
2012-04-30,USD,INR,52.67902
2012-05-01,USD,INR,52.583677
2012-05-02,USD,INR,52.911705
2012-05-03,USD,INR,53.385142
2012-05-04,USD,INR,53.453192
2012-05-05,USD,INR,53.474858
2012-05-06,USD,INR,53.474858
2012-05-07,USD,INR,52.898486
2012-05-08,USD,INR,53.130543
2012-05-09,USD,INR,53.813285
2012-05-10,USD,INR,53.294686
2012-05-11,USD,INR,53.633278
2012-05-12,USD,INR,53.634944
2012-05-13,USD,INR,53.634944
2012-05-14,USD,INR,53.943263
2012-05-15,USD,INR,53.818182
2012-05-16,USD,INR,54.418439
2012-05-17,USD,INR,54.425049
2012-05-18,USD,INR,54.626208
2012-05-19,USD,INR,54.446208
2012-05-20,USD,INR,54.446208
2012-05-21,USD,INR,54.98103
2012-05-22,USD,INR,55.351473
2012-05-23,USD,INR,55.982607
2012-05-24,USD,INR,55.58582
2012-05-25,USD,INR,55.382781
2012-05-26,USD,INR,55.389447
2012-05-27,USD,INR,55.389447
2012-05-28,USD,INR,55.185031
2012-05-29,USD,INR,55.676746
2012-05-30,USD,INR,56.193757
2012-05-31,USD,INR,56.194073
2012-06-01,USD,INR,55.534356
2012-06-02,USD,INR,55.556023
2012-06-03,USD,INR,55.556023
2012-06-04,USD,INR,55.659343
2012-06-05,USD,INR,55.593265
2012-06-06,USD,INR,55.329919
2012-06-07,USD,INR,54.93491
2012-06-08,USD,INR,55.432595
2012-06-09,USD,INR,55.442595
2012-06-10,USD,INR,55.442595
2012-06-11,USD,INR,55.718521
2012-06-12,USD,INR,55.737658
2012-06-13,USD,INR,55.580817
2012-06-14,USD,INR,55.758172
2012-06-15,USD,INR,55.384748
2012-06-16,USD,INR,55.401414
2012-06-17,USD,INR,55.458915
2012-06-18,USD,INR,55.926472
2012-06-19,USD,INR,55.912297
2012-06-20,USD,INR,56.182377
2012-06-21,USD,INR,56.282328
2012-06-22,USD,INR,57.133543
2012-06-23,USD,INR,57.138543
2012-06-24,USD,INR,57.138543
2012-06-25,USD,INR,57.044867
2012-06-26,USD,INR,56.989915
2012-06-27,USD,INR,57.045812
2012-06-28,USD,INR,56.832686
2012-06-29,USD,INR,55.638331
2012-06-30,USD,INR,55.667498
2012-07-01,USD,INR,55.617048
2012-07-02,USD,INR,55.441139
2012-07-03,USD,INR,54.355917
2012-07-04,USD,INR,54.497096
2012-07-05,USD,INR,54.954193
2012-07-06,USD,INR,55.489113
2012-07-07,USD,INR,55.46988
2012-07-08,USD,INR,55.47918
2012-07-09,USD,INR,55.887259
2012-07-10,USD,INR,55.410871
2012-07-11,USD,INR,55.59109
2012-07-12,USD,INR,55.872829
2012-07-13,USD,INR,55.121129
2012-07-14,USD,INR,55.115414
2012-07-15,USD,INR,55.105839
2012-07-16,USD,INR,55.162642
2012-07-17,USD,INR,55.02964
2012-07-18,USD,INR,55.371652
2012-07-19,USD,INR,55.112983
2012-07-20,USD,INR,55.316582
2012-07-21,USD,INR,55.299815
2012-07-22,USD,INR,55.33004
2012-07-23,USD,INR,55.936934
2012-07-24,USD,INR,56.142507
2012-07-25,USD,INR,56.141079
2012-07-26,USD,INR,55.581979
2012-07-27,USD,INR,55.350928
2012-07-28,USD,INR,55.245966
2012-07-29,USD,INR,55.267466
2012-07-30,USD,INR,55.48546
2012-07-31,USD,INR,55.615766
2012-08-01,USD,INR,55.475888
2012-08-02,USD,INR,55.808127
2012-08-03,USD,INR,55.753224
2012-08-04,USD,INR,55.752421
2012-08-05,USD,INR,55.747471
2012-08-06,USD,INR,55.516527
2012-08-07,USD,INR,55.083446
2012-08-08,USD,INR,55.312724
2012-08-09,USD,INR,55.237738
2012-08-10,USD,INR,55.232811
2012-08-11,USD,INR,55.225987
2012-08-12,USD,INR,55.260512
2012-08-13,USD,INR,55.350598
2012-08-14,USD,INR,55.662476
2012-08-15,USD,INR,55.645008
2012-08-16,USD,INR,55.707159
2012-08-17,USD,INR,55.68348
2012-08-18,USD,INR,55.692487
2012-08-19,USD,INR,55.695987
2012-08-20,USD,INR,55.587684
2012-08-21,USD,INR,55.436997
2012-08-22,USD,INR,55.469596
2012-08-23,USD,INR,55.214157
2012-08-24,USD,INR,55.462497
2012-08-25,USD,INR,55.479268
2012-08-26,USD,INR,55.475943
2012-08-27,USD,INR,55.678317
2012-08-28,USD,INR,55.669198
2012-08-29,USD,INR,55.656564
2012-08-30,USD,INR,55.632584
2012-08-31,USD,INR,55.521423
2012-09-01,USD,INR,55.518257
2012-09-02,USD,INR,55.518082
2012-09-03,USD,INR,55.53423
2012-09-04,USD,INR,55.635537
2012-09-05,USD,INR,55.892671
2012-09-06,USD,INR,55.655354
2012-09-07,USD,INR,55.310859
2012-09-08,USD,INR,55.346223
2012-09-09,USD,INR,55.357498
2012-09-10,USD,INR,55.436179
2012-09-11,USD,INR,55.298667
2012-09-12,USD,INR,55.219027
2012-09-13,USD,INR,55.39335
2012-09-14,USD,INR,53.998472
2012-09-15,USD,INR,54.303677
2012-09-16,USD,INR,54.315577
2012-09-17,USD,INR,53.978658
2012-09-18,USD,INR,53.980108
2012-09-19,USD,INR,54.002775
2012-09-20,USD,INR,54.287068
2012-09-21,USD,INR,53.431201
2012-09-22,USD,INR,53.367867
2012-09-23,USD,INR,53.3732
2012-09-24,USD,INR,53.455787
2012-09-25,USD,INR,53.347855
2012-09-26,USD,INR,53.521862
2012-09-27,USD,INR,53.028797
2012-09-28,USD,INR,52.878994
2012-09-29,USD,INR,52.909734
2012-09-30,USD,INR,52.857
2012-10-01,USD,INR,52.421304
2012-10-02,USD,INR,52.405924
2012-10-03,USD,INR,52.249863
2012-10-04,USD,INR,51.740122
2012-10-05,USD,INR,51.845511
2012-10-06,USD,INR,51.898733
2012-10-07,USD,INR,51.9158
2012-10-08,USD,INR,52.47839
2012-10-09,USD,INR,52.668362
2012-10-10,USD,INR,52.986219
2012-10-11,USD,INR,52.677699
2012-10-12,USD,INR,52.800105
2012-10-13,USD,INR,52.785671
2012-10-14,USD,INR,52.840711
2012-10-15,USD,INR,53.023945
2012-10-16,USD,INR,52.871431
2012-10-17,USD,INR,52.855587
2012-10-18,USD,INR,53.385071
2012-10-19,USD,INR,53.874059
2012-10-20,USD,INR,53.81626
2012-10-21,USD,INR,53.85266
2012-10-22,USD,INR,53.527698
2012-10-23,USD,INR,53.719949
2012-10-24,USD,INR,53.754296
2012-10-25,USD,INR,53.577943
2012-10-26,USD,INR,53.631364
2012-10-27,USD,INR,53.639967
2012-10-28,USD,INR,53.655657
2012-10-29,USD,INR,54.06873
2012-10-30,USD,INR,53.963124
2012-10-31,USD,INR,53.832458
2012-11-01,USD,INR,53.729471
2012-11-02,USD,INR,53.783211
2012-11-03,USD,INR,53.797186
2012-11-04,USD,INR,53.848766
2012-11-05,USD,INR,54.552704
2012-11-06,USD,INR,54.420399
2012-11-07,USD,INR,54.290795
2012-11-08,USD,INR,54.341765
2012-11-09,USD,INR,54.650248
2012-11-10,USD,INR,54.580729
2012-11-11,USD,INR,54.616239
2012-11-12,USD,INR,54.868181
2012-11-13,USD,INR,54.883853
2012-11-14,USD,INR,54.863099
2012-11-15,USD,INR,54.709659
2012-11-16,USD,INR,55.14828
2012-11-17,USD,INR,55.137038
2012-11-18,USD,INR,55.160908
2012-11-19,USD,INR,55.053816
2012-11-20,USD,INR,55.087302
2012-11-21,USD,INR,55.112621
2012-11-22,USD,INR,55.161704
2012-11-23,USD,INR,55.462672
2012-11-24,USD,INR,55.433844
2012-11-25,USD,INR,55.449564
2012-11-26,USD,INR,55.607918
2012-11-27,USD,INR,55.401324
2012-11-28,USD,INR,55.610011
2012-11-29,USD,INR,54.840339
2012-11-30,USD,INR,54.370339
2012-12-01,USD,INR,54.442472
2012-12-02,USD,INR,54.276672
2012-12-03,USD,INR,54.685333
2012-12-04,USD,INR,54.682798
2012-12-05,USD,INR,54.542929
2012-12-06,USD,INR,54.260507
2012-12-07,USD,INR,54.419449
2012-12-08,USD,INR,54.425178
2012-12-09,USD,INR,54.460848
2012-12-10,USD,INR,54.457017
2012-12-11,USD,INR,54.288845
2012-12-12,USD,INR,54.261402
2012-12-13,USD,INR,54.339846
2012-12-14,USD,INR,54.462328
2012-12-15,USD,INR,54.350471
2012-12-16,USD,INR,54.45275
2012-12-17,USD,INR,54.768335
2012-12-18,USD,INR,54.866195
2012-12-19,USD,INR,54.613848
2012-12-20,USD,INR,54.870788
2012-12-21,USD,INR,55.06028
2012-12-22,USD,INR,55.066203
2012-12-23,USD,INR,55.098483
2012-12-24,USD,INR,54.973896
2012-12-25,USD,INR,55.043612
2012-12-26,USD,INR,54.882716
2012-12-27,USD,INR,54.947662
2012-12-28,USD,INR,54.778014
2012-12-29,USD,INR,54.792887
2012-12-30,USD,INR,54.7881
2012-12-31,USD,INR,54.929546
