2010-01-01,USD,INR,46.524322,4
2010-01-02,USD,INR,46.524322,5
2010-01-03,USD,INR,46.524322,6
2010-01-04,USD,INR,46.282717,0
2010-01-05,USD,INR,46.201215,1
2010-01-06,USD,INR,45.769046,2
2010-01-07,USD,INR,45.701498,3
2010-01-08,USD,INR,45.618017,4
2010-01-09,USD,INR,45.596327,5
2010-01-10,USD,INR,45.596327,6
2010-01-11,USD,INR,45.335213,0
2010-01-12,USD,INR,45.669577,1
2010-01-13,USD,INR,45.522372,2
2010-01-14,USD,INR,45.612378,3
2010-01-15,USD,INR,45.736617,4
2010-01-16,USD,INR,45.702323,5
2010-01-17,USD,INR,45.702323,6
2010-01-18,USD,INR,45.568785,0
2010-01-19,USD,INR,45.827345,1
2010-01-20,USD,INR,46.032689,2
2010-01-21,USD,INR,46.084124,3
2010-01-22,USD,INR,46.263999,4
2010-01-23,USD,INR,46.272129,5
2010-01-24,USD,INR,46.272129,6
2010-01-25,USD,INR,46.171669,0
2010-01-26,USD,INR,46.19764,1
2010-01-27,USD,INR,46.330094,2
2010-01-28,USD,INR,46.325527,3
2010-01-29,USD,INR,46.169295,4
2010-01-30,USD,INR,46.232839,5
2010-01-31,USD,INR,46.232839,6
2010-02-01,USD,INR,46.296732,0
2010-02-02,USD,INR,46.141241,1
2010-02-03,USD,INR,45.993801,2
2010-02-04,USD,INR,46.312929,3
2010-02-05,USD,INR,46.763064,4
2010-02-06,USD,INR,46.772027,5
2010-02-07,USD,INR,46.772027,6
2010-02-08,USD,INR,46.806534,0
2010-02-09,USD,INR,46.562205,1
2010-02-10,USD,INR,46.466499,2
2010-02-11,USD,INR,46.433443,3
2010-02-12,USD,INR,46.454804,4
2010-02-13,USD,INR,46.431632,5
2010-02-14,USD,INR,46.431632,6
2010-02-15,USD,INR,46.354761,0
2010-02-16,USD,INR,46.093257,1
2010-02-17,USD,INR,46.081968,2
2010-02-18,USD,INR,46.258069,3
2010-02-19,USD,INR,46.265848,4
2010-02-20,USD,INR,46.252345,5
2010-02-21,USD,INR,46.252345,6
2010-02-22,USD,INR,46.163837,0
2010-02-23,USD,INR,46.23618,1
2010-02-24,USD,INR,46.299713,2
2010-02-25,USD,INR,46.328409,3
2010-02-26,USD,INR,46.072045,4
2010-02-27,USD,INR,46.061491,5
2010-02-28,USD,INR,46.061491,6
2010-03-01,USD,INR,46.046707,0
2010-03-02,USD,INR,45.936714,1
2010-03-03,USD,INR,45.707134,2
2010-03-04,USD,INR,45.807639,3
2010-03-05,USD,INR,45.534724,4
2010-03-06,USD,INR,45.520004,5
2010-03-07,USD,INR,45.520004,6
2010-03-08,USD,INR,45.486058,0
2010-03-09,USD,INR,45.602842,1
2010-03-10,USD,INR,45.378315,2
2010-03-11,USD,INR,45.555711,3
2010-03-12,USD,INR,45.456422,4
2010-03-13,USD,INR,45.44793,5
2010-03-14,USD,INR,45.44793,6
2010-03-15,USD,INR,45.580373,0
2010-03-16,USD,INR,45.488526,1
2010-03-17,USD,INR,45.339475,2
2010-03-18,USD,INR,45.449369,3
2010-03-19,USD,INR,45.402926,4
2010-03-20,USD,INR,45.393906,5
2010-03-21,USD,INR,45.393906,6
2010-03-22,USD,INR,45.534976,0
2010-03-23,USD,INR,45.529288,1
2010-03-24,USD,INR,45.475742,2
2010-03-25,USD,INR,45.5134,3
2010-03-26,USD,INR,45.195998,4
2010-03-27,USD,INR,45.209692,5
2010-03-28,USD,INR,45.209692,6
2010-03-29,USD,INR,44.934403,0
2010-03-30,USD,INR,45.073415,1
2010-03-31,USD,INR,44.91249,2
2010-04-01,USD,INR,44.762899,3
2010-04-02,USD,INR,44.769334,4
2010-04-03,USD,INR,44.798667,5
2010-04-04,USD,INR,44.798667,6
2010-04-05,USD,INR,44.492924,0
2010-04-06,USD,INR,44.432029,1
2010-04-07,USD,INR,44.477674,2
2010-04-08,USD,INR,44.434335,3
2010-04-09,USD,INR,44.220418,4
2010-04-10,USD,INR,44.276286,5
2010-04-11,USD,INR,44.276286,6
2010-04-12,USD,INR,44.409514,0
2010-04-13,USD,INR,44.516177,1
2010-04-14,USD,INR,44.221043,2
2010-04-15,USD,INR,44.38568,3
2010-04-16,USD,INR,44.34376,4
2010-04-17,USD,INR,44.416541,5
2010-04-18,USD,INR,44.416541,6
2010-04-19,USD,INR,44.706135,0
2010-04-20,USD,INR,44.485912,1
2010-04-21,USD,INR,44.535697,2
2010-04-22,USD,INR,44.511244,3
2010-04-23,USD,INR,44.444203,4
2010-04-24,USD,INR,44.425344,5
2010-04-25,USD,INR,44.425344,6
2010-04-26,USD,INR,44.348474,0
2010-04-27,USD,INR,44.428942,1
2010-04-28,USD,INR,44.59931,2
2010-04-29,USD,INR,44.530342,3
2010-04-30,USD,INR,44.326691,4
2010-05-01,USD,INR,44.420327,5
2010-05-02,USD,INR,44.420327,6
2010-05-03,USD,INR,44.473556,0
2010-05-04,USD,INR,44.687023,1
2010-05-05,USD,INR,44.981718,2
2010-05-06,USD,INR,45.418279,3
2010-05-07,USD,INR,45.485458,4
2010-05-08,USD,INR,45.576224,5
2010-05-09,USD,INR,45.576224,6
2010-05-10,USD,INR,44.896285,0
2010-05-11,USD,INR,45.186621,1
2010-05-12,USD,INR,45.076793,2
2010-05-13,USD,INR,45.049295,3
2010-05-14,USD,INR,45.212956,4
2010-05-15,USD,INR,45.223531,5
2010-05-16,USD,INR,45.223531,6
2010-05-17,USD,INR,45.597116,0
2010-05-18,USD,INR,45.598941,1
2010-05-19,USD,INR,46.309242,2
2010-05-20,USD,INR,46.854689,3
2010-05-21,USD,INR,46.921435,4
2010-05-22,USD,INR,46.919437,5
2010-05-23,USD,INR,46.919437,6
2010-05-24,USD,INR,46.950297,0
2010-05-25,USD,INR,47.475241,1
2010-05-26,USD,INR,47.225472,2
2010-05-27,USD,INR,46.771935,3
2010-05-28,USD,INR,46.412263,4
2010-05-29,USD,INR,46.548641,5
2010-05-30,USD,INR,46.548641,6
2010-05-31,USD,INR,46.420016,0
2010-06-01,USD,INR,47.099108,1
2010-06-02,USD,INR,46.893088,2
2010-06-03,USD,INR,46.627893,3
2010-06-04,USD,INR,46.961084,4
2010-06-05,USD,INR,47.183335,5
2010-06-06,USD,INR,47.183335,6
2010-06-07,USD,INR,47.111354,0
2010-06-08,USD,INR,46.890612,1
2010-06-09,USD,INR,47.009162,2
2010-06-10,USD,INR,46.863189,3
2010-06-11,USD,INR,46.805517,4
2010-06-12,USD,INR,46.811494,5
2010-06-13,USD,INR,46.811494,6
2010-06-14,USD,INR,46.469459,0
2010-06-15,USD,INR,46.457127,1
2010-06-16,USD,INR,46.519193,2
2010-06-17,USD,INR,46.259939,3
2010-06-18,USD,INR,46.054353,4
2010-06-19,USD,INR,46.032675,5
2010-06-20,USD,INR,46.032675,6
2010-06-21,USD,INR,45.723723,0
2010-06-22,USD,INR,46.093484,1
2010-06-23,USD,INR,46.217377,2
2010-06-24,USD,INR,46.4586,3
2010-06-25,USD,INR,46.32448,4
2010-06-26,USD,INR,46.328261,5
2010-06-27,USD,INR,46.328261,6
2010-06-28,USD,INR,46.224932,0
2010-06-29,USD,INR,46.501659,1
2010-06-30,USD,INR,46.483316,2
2010-07-01,USD,INR,46.61672,3
2010-07-02,USD,INR,46.675257,4
2010-07-03,USD,INR,46.622016,5
2010-07-04,USD,INR,46.679469,6
2010-07-05,USD,INR,46.781482,0
2010-07-06,USD,INR,46.806546,1
2010-07-07,USD,INR,46.974649,2
2010-07-08,USD,INR,46.862273,3
2010-07-09,USD,INR,46.665082,4
2010-07-10,USD,INR,46.669899,5
2010-07-11,USD,INR,46.669899,6
2010-07-12,USD,INR,46.762927,0
2010-07-13,USD,INR,46.803547,1
2010-07-14,USD,INR,46.710539,2
2010-07-15,USD,INR,46.583136,3
2010-07-16,USD,INR,46.825771,4
2010-07-17,USD,INR,46.997312,5
2010-07-18,USD,INR,46.997312,6
2010-07-19,USD,INR,47.102064,0
2010-07-20,USD,INR,47.28404,1
2010-07-21,USD,INR,47.165178,2
2010-07-22,USD,INR,47.103361,3
2010-07-23,USD,INR,46.918643,4
2010-07-24,USD,INR,46.920982,5
2010-07-25,USD,INR,46.920982,6
2010-07-26,USD,INR,47.017534,0
2010-07-27,USD,INR,46.522122,1
2010-07-28,USD,INR,46.751917,2
2010-07-29,USD,INR,46.534565,3
2010-07-30,USD,INR,46.383612,4
2010-07-31,USD,INR,46.400775,5
2010-08-01,USD,INR,46.400775,6
2010-08-02,USD,INR,46.132869,0
2010-08-03,USD,INR,46.139632,1
2010-08-04,USD,INR,46.095182,2
2010-08-05,USD,INR,46.127627,3
2010-08-06,USD,INR,46.067271,4
2010-08-07,USD,INR,46.102129,5
2010-08-08,USD,INR,46.102129,6
2010-08-09,USD,INR,46.108832,0
2010-08-10,USD,INR,46.367525,1
2010-08-11,USD,INR,46.625069,2
2010-08-12,USD,INR,46.757875,3
2010-08-13,USD,INR,46.692568,4
2010-08-14,USD,INR,46.714052,5
2010-08-15,USD,INR,46.714052,6
2010-08-16,USD,INR,46.740844,0
2010-08-17,USD,INR,46.601921,1
2010-08-18,USD,INR,46.522168,2
2010-08-19,USD,INR,46.408788,3
2010-08-20,USD,INR,46.338661,4
2010-08-21,USD,INR,46.663478,5
2010-08-22,USD,INR,46.663478,6
2010-08-23,USD,INR,46.620058,0
2010-08-24,USD,INR,46.900943,1
2010-08-25,USD,INR,46.896457,2
2010-08-26,USD,INR,46.820122,3
2010-08-27,USD,INR,46.846747,4
2010-08-28,USD,INR,46.844937,5
2010-08-29,USD,INR,46.844937,6
2010-08-30,USD,INR,46.903337,0
2010-08-31,USD,INR,47.040247,1
2010-09-01,USD,INR,46.771582,2
2010-09-02,USD,INR,46.680656,3
2010-09-03,USD,INR,46.58494,4
2010-09-04,USD,INR,46.565034,5
2010-09-05,USD,INR,46.565034,6
2010-09-06,USD,INR,46.535306,0
2010-09-07,USD,INR,46.814534,1
2010-09-08,USD,INR,46.582408,2
2010-09-09,USD,INR,46.417046,3
2010-09-10,USD,INR,46.266491,4
2010-09-11,USD,INR,46.279788,5
2010-09-12,USD,INR,46.279788,6
2010-09-13,USD,INR,46.332553,0
2010-09-14,USD,INR,46.300935,1
2010-09-15,USD,INR,46.277214,2
2010-09-16,USD,INR,46.126966,3
2010-09-17,USD,INR,45.851465,4
2010-09-18,USD,INR,45.845145,5
2010-09-19,USD,INR,45.845145,6
2010-09-20,USD,INR,45.689014,0
2010-09-21,USD,INR,45.623868,1
2010-09-22,USD,INR,45.575048,2
2010-09-23,USD,INR,45.562796,3
2010-09-24,USD,INR,45.192492,4
2010-09-25,USD,INR,45.220989,5
2010-09-26,USD,INR,45.220989,6
2010-09-27,USD,INR,44.99734,0
2010-09-28,USD,INR,45.095638,1
2010-09-29,USD,INR,44.869284,2
2010-09-30,USD,INR,44.780709,3
2010-10-01,USD,INR,44.449346,4
2010-10-02,USD,INR,44.43782,5
2010-10-03,USD,INR,44.43782,6
2010-10-04,USD,INR,44.551871,0
2010-10-05,USD,INR,44.552449,1
2010-10-06,USD,INR,44.326659,2
2010-10-07,USD,INR,44.249944,3
2010-10-08,USD,INR,44.364832,4
2010-10-09,USD,INR,44.279672,5
2010-10-10,USD,INR,44.279672,6
2010-10-11,USD,INR,44.42408,0
2010-10-12,USD,INR,44.598298,1
2010-10-13,USD,INR,44.408856,2
2010-10-14,USD,INR,44.106699,3
2010-10-15,USD,INR,44.133953,4
2010-10-16,USD,INR,44.152206,5
2010-10-17,USD,INR,44.152206,6
2010-10-18,USD,INR,44.323193,0
2010-10-19,USD,INR,44.411733,1
2010-10-20,USD,INR,44.303996,2
2010-10-21,USD,INR,44.311872,3
2010-10-22,USD,INR,44.548935,4
2010-10-23,USD,INR,44.557405,5
2010-10-24,USD,INR,44.557405,6
2010-10-25,USD,INR,44.378598,0
2010-10-26,USD,INR,44.544135,1
2010-10-27,USD,INR,44.49848,2
2010-10-28,USD,INR,44.446365,3
2010-10-29,USD,INR,44.402484,4
2010-10-30,USD,INR,44.371117,5
2010-10-31,USD,INR,44.371117,6
2010-11-01,USD,INR,44.410767,0
2010-11-02,USD,INR,44.232711,1
2010-11-03,USD,INR,44.337513,2
2010-11-04,USD,INR,44.118247,3
2010-11-05,USD,INR,43.997608,4
2010-11-06,USD,INR,44.071238,5
2010-11-07,USD,INR,44.071238,6
2010-11-08,USD,INR,44.371123,0
2010-11-09,USD,INR,44.335786,1
2010-11-10,USD,INR,44.296612,2
